-0.9158935467
-0.9155814039
-0.9153876406
-0.9151054178
-0.9149624295
-0.9147590469
-0.9142624858
-0.9138086068
-0.9137395282
-0.9137296489
-0.9136767149
-0.9136851621
-0.9139425850
-0.9141985469
-0.9140950033
-0.9136784851
-0.9132913265
-0.9131924413
-0.9129961658
-0.9129170646
-0.9133485440
-0.9132940172
-0.9130188701
-0.9130843359
-0.9134551222
-0.9137012362
-0.9146568394
-0.9157507311
-0.9165061106
-0.9175888821
-0.9187932126
-0.9204419438
-0.9222786765
-0.9220392208
-0.9205335046
-0.9192748207
-0.9177310415
-0.9158888961
-0.9138800524
-0.9115520170
-0.9089811677
-0.9062773217
-0.9037350617
-0.9012891709
-0.8989242505
-0.8968083157
-0.8950982860
-0.8937804307
-0.8925724746
-0.8916609797
-0.8914201334
-0.8919120870
-0.8930733963
-0.8951127005
-0.8977442696
-0.9012056863
-0.9046576483
-0.9085807759
-0.9136538535
-0.9196924863
-0.9142139102
-0.9031155897
-0.8924592402
-0.8826824832
-0.8737682722
-0.8652706459
-0.8568826567
-0.8490823323
-0.8426173448
-0.8370808556
-0.8320347162
-0.8274781890
-0.8239904773
-0.8212543575
-0.8186925563
-0.8168235594
-0.8158984846
-0.8149292015
-0.8136984641
-0.8130372193
-0.8126078905
-0.8118519862
-0.8115438601
-0.8117708561
-0.8121733496
-0.8129895662
-0.8136045238
-0.8142026142
-0.8146312696
-0.8151145945
-0.8155582547
-0.8157196203
-0.8158997527
-0.8166294368
-0.8175887759
-0.8185074276
-0.8191958077
-0.8196160351
-0.8202561874
-0.8213815638
-0.8228343703
-0.8248928378
-0.8273510550
-0.8296574132
-0.8320767574
-0.8344762107
-0.8367430366
-0.8391410829
-0.8414977252
-0.8436165052
-0.8455575208
-0.8476973937
-0.8496038762
-0.8511260040
-0.8528981085
-0.8546240588
-0.8555803337
-0.8566356075
-0.8573221151
-0.8578685294
-0.8587631404
-0.8590988828
-0.8597107987
-0.8601152045
-0.8599307833
-0.8596144615
-0.8599754329
-0.8602987830
-0.8604365563
-0.8606956419
-0.8608810702
-0.8611994058
-0.8616687957
-0.8620908866
-0.8631583716
-0.8650741114
-0.8670420272
-0.8687351353
-0.8702391816
-0.8716376350
-0.8733096137
-0.8751552779
-0.8772449247
-0.8794983687
-0.8816112804
-0.8834566588
-0.8857902550
-0.8881571521
-0.8899002976
-0.8905806177
-0.8910407618
-0.8913738271
-0.8916082814
-0.8922542391
-0.8924246287
-0.8923035767
-0.8920044300
-0.8915532093
-0.8914153891
-0.8911630429
-0.8904599481
-0.8896311619
-0.8889674672
-0.8887618639
-0.8887440973
-0.8882789006
-0.8877059939
-0.8878351275
-0.8876304802
-0.8865456639
-0.8854756652
-0.8847495495
-0.8847119665
-0.8857019142
-0.8878514715
-0.8901606187
-0.8928033853
-0.8954876144
-0.8977963570
-0.9001800500
-0.9029688598
-0.9051637651
-0.9070134905
-0.9085737338
-0.9100122746
-0.9104455227
-0.9102726433
-0.9097870479
-0.9094972170
-0.9095454252
-0.9099336308
-0.9105724739
-0.9112592371
-0.9118477975
-0.9124630330
-0.9134429440
-0.9152714585
-0.9176590308
-0.9201242309
-0.9212625066
-0.9190625990
-0.9169819125
-0.9150095030
-0.9130499833
-0.9117368544
